changeset,uid,timestamp,version,user,id
54284929,7131747,2017-12-02T23:25:11Z,3,liste,89781728
34148001,153669,2015-09-20T19:38:22Z,3,dchiles,89781730
36683753,322034,2016-01-19T16:50:46Z,4,jknewl,89781731
44411652,123633,2016-12-15T00:38:42Z,6,stevea,89781732
18012541,153669,2013-09-24T16:57:58Z,4,dchiles,89781733
37301415,1836535,2016-02-19T05:14:52Z,4,GITNE,89781939
37301430,1836535,2016-02-19T05:17:05Z,6,GITNE,89781940
37301415,1836535,2016-02-19T05:14:52Z,4,GITNE,89781982
36838117,94578,2016-01-27T14:25:03Z,3,andygol,90054419
54500532,5355691,2017-12-10T01:58:48Z,5,emeryradio,90056727
51606524,4972028,2017-08-31T09:24:15Z,9,istvanv_telenav,90059052
50908590,14293,2017-08-07T08:05:38Z,4,KindredCoda,90084755
49767830,4647004,2017-06-23T10:58:54Z,6,Bhojaraj,90088022
49325342,1330847,2017-06-07T06:47:54Z,4,TheDutchMan13,90091987
49325342,1330847,2017-06-07T06:47:55Z,3,TheDutchMan13,90091988
51606860,4972028,2017-08-31T09:33:39Z,7,istvanv_telenav,90091992
54287271,7131747,2017-12-03T02:43:42Z,12,liste,90092724
34148001,153669,2015-09-20T19:38:22Z,6,dchiles,90092824
44411652,123633,2016-12-15T00:38:42Z,5,stevea,90092825
49763004,5677293,2017-06-23T07:08:39Z,4,bhavana naga,90093998
49325342,1330847,2017-06-07T06:47:55Z,4,TheDutchMan13,90094589
49691153,4647004,2017-06-20T11:51:30Z,2,Bhojaraj,90158704
49691153,4647004,2017-06-20T11:51:30Z,2,Bhojaraj,90158705
6696566,5735,2010-12-18T15:22:57Z,1,ColinMarquardt,90158710
49691153,4647004,2017-06-20T11:51:30Z,2,Bhojaraj,90158718
49690861,4647004,2017-06-20T11:38:26Z,4,Bhojaraj,90158719
49691153,4647004,2017-06-20T11:51:30Z,2,Bhojaraj,90158727
49691153,4647004,2017-06-20T11:51:30Z,2,Bhojaraj,90158729
49691153,4647004,2017-06-20T11:51:30Z,2,Bhojaraj,90158730
49691153,4647004,2017-06-20T11:51:30Z,2,Bhojaraj,90158735
49691153,4647004,2017-06-20T11:51:30Z,2,Bhojaraj,90158736
6696566,5735,2010-12-18T15:23:02Z,1,ColinMarquardt,90158737
6696566,5735,2010-12-18T15:23:02Z,1,ColinMarquardt,90158743
49691153,4647004,2017-06-20T11:51:30Z,2,Bhojaraj,90158745
49325342,1330847,2017-06-07T06:47:55Z,2,TheDutchMan13,90163707
8699915,289600,2011-07-12T06:00:40Z,2,schmerzbereiter,90163710
6696566,5735,2010-12-18T15:45:21Z,1,ColinMarquardt,90163711
49325342,1330847,2017-06-07T06:47:56Z,2,TheDutchMan13,90163713
49691153,4647004,2017-06-20T11:51:30Z,4,Bhojaraj,90163716
49325342,1330847,2017-06-07T06:47:56Z,2,TheDutchMan13,90163718
6696566,5735,2010-12-18T16:25:19Z,2,ColinMarquardt,90163720
6696566,5735,2010-12-18T15:45:24Z,1,ColinMarquardt,90163724
6696566,5735,2010-12-18T15:49:05Z,1,ColinMarquardt,90164352
6696566,5735,2010-12-18T15:49:05Z,1,ColinMarquardt,90164354
18647193,1352904,2013-11-01T07:18:35Z,2,street0501,90164357
32863406,3091106,2015-07-25T01:57:28Z,2,amorde,90164358
6696566,5735,2010-12-18T15:49:07Z,1,ColinMarquardt,90164362
6696566,5735,2010-12-18T15:49:08Z,1,ColinMarquardt,90164364
6696566,5735,2010-12-18T15:49:08Z,1,ColinMarquardt,90164368
49325342,1330847,2017-06-07T06:47:56Z,3,TheDutchMan13,90185676
49325342,1330847,2017-06-07T06:47:56Z,4,TheDutchMan13,90186206
49325342,1330847,2017-06-07T06:47:57Z,2,TheDutchMan13,90188043
49742261,5677293,2017-06-22T10:05:56Z,6,bhavana naga,90189190
54500532,5355691,2017-12-10T01:58:47Z,5,emeryradio,90189193
54500532,5355691,2017-12-10T01:58:48Z,5,emeryradio,90190184
49761922,5677293,2017-06-23T05:49:15Z,4,bhavana naga,90191160
22152224,153669,2014-05-05T18:39:38Z,3,dchiles,90206714
51424118,202256,2017-08-25T05:25:06Z,13,Telecas,90218326
49743284,5677293,2017-06-22T10:48:07Z,11,bhavana naga,90218328
49325342,1330847,2017-06-07T06:47:58Z,4,TheDutchMan13,90219347
49325342,1330847,2017-06-07T06:47:58Z,3,TheDutchMan13,90243320
49325342,1330847,2017-06-07T06:47:58Z,2,TheDutchMan13,90243321
17997452,153669,2013-09-23T19:25:11Z,3,dchiles,90273041
49325342,1330847,2017-06-07T06:47:59Z,2,TheDutchMan13,90273042
6701990,383461,2010-12-19T00:20:44Z,1,phoenix23,90275120
49325342,1330847,2017-06-07T06:47:59Z,3,TheDutchMan13,90275121
49553019,14293,2017-06-15T08:56:29Z,4,KindredCoda,90275122
51840711,2115749,2017-09-08T11:01:16Z,6,srividya_c,90275123
51840711,2115749,2017-09-08T11:01:17Z,6,srividya_c,90275127
49553019,14293,2017-06-15T08:56:29Z,4,KindredCoda,90275131
49325342,1330847,2017-06-07T06:48:00Z,3,TheDutchMan13,90275133
49325342,1330847,2017-06-07T06:48:00Z,3,TheDutchMan13,90275744
49325342,1330847,2017-06-07T06:48:00Z,13,TheDutchMan13,90293408
49325342,1330847,2017-06-07T06:48:00Z,15,TheDutchMan13,90293409
49325342,1330847,2017-06-07T06:48:02Z,3,TheDutchMan13,90293410
29509501,933797,2015-03-16T04:29:06Z,6,oba510,90450752
29106346,37067,2015-02-26T04:29:50Z,2,barte,90450754
29106310,37067,2015-02-26T04:19:08Z,3,barte,90450758
29509501,933797,2015-03-16T04:29:06Z,3,oba510,90450760
41283096,933797,2016-08-06T08:01:27Z,4,oba510,90450761
36910153,1836535,2016-01-31T05:42:21Z,6,GITNE,90450764
6708088,383461,2010-12-19T17:02:51Z,1,phoenix23,90450766
41283096,933797,2016-08-06T08:01:27Z,8,oba510,90450767
6708088,383461,2010-12-19T17:09:41Z,1,phoenix23,90452964
29106810,37067,2015-02-26T05:54:30Z,4,barte,90452965
6708088,383461,2010-12-19T17:09:42Z,1,phoenix23,90452966
41283096,933797,2016-08-06T08:01:27Z,6,oba510,90454631
19657042,416346,2013-12-27T08:45:24Z,4,Brian@Brea,90455669
19657042,416346,2013-12-27T08:25:01Z,2,Brian@Brea,90455672
51610848,4972028,2017-08-31T11:32:54Z,8,istvanv_telenav,90455674
6708436,383461,2010-12-19T17:36:29Z,1,phoenix23,90455675
19657042,416346,2013-12-27T08:45:24Z,4,Brian@Brea,90455677
50904119,14293,2017-08-07T03:28:18Z,13,KindredCoda,90536369
50909428,14293,2017-08-07T08:34:14Z,11,KindredCoda,90536421
40881332,2219338,2016-07-19T21:27:02Z,3,RichRico,90537899
29056527,37067,2015-02-23T23:01:08Z,7,barte,90537900
29052284,37067,2015-02-23T19:40:18Z,4,barte,90537901
29050371,37067,2015-02-23T18:09:08Z,3,barte,90537902
29050371,37067,2015-02-23T18:09:08Z,3,barte,90537903
29052284,37067,2015-02-23T19:40:18Z,10,barte,90537904
6712172,383461,2010-12-20T00:45:11Z,1,phoenix23,90538844
46881323,2733735,2017-03-15T21:05:44Z,3,jnmiller,90539130
49325342,1330847,2017-06-07T06:48:02Z,3,TheDutchMan13,90539132
49325342,1330847,2017-06-07T06:48:02Z,2,TheDutchMan13,90539134
49325342,1330847,2017-06-07T06:48:02Z,2,TheDutchMan13,90539776
50274393,4994101,2017-07-14T06:19:32Z,3,ashleyannmathew,90539777
49325342,1330847,2017-06-07T06:48:03Z,3,TheDutchMan13,90540063
6712172,383461,2010-12-20T01:02:24Z,1,phoenix23,90540064
49325342,1330847,2017-06-07T06:48:03Z,2,TheDutchMan13,90540206
6712172,383461,2010-12-20T01:06:26Z,1,phoenix23,90540212
54284929,7131747,2017-12-02T23:25:11Z,2,liste,90540305
49325342,1330847,2017-06-07T06:48:03Z,2,TheDutchMan13,90540438
6712995,37067,2010-12-20T06:33:38Z,1,barte,90559154
38764277,2323512,2016-04-21T18:07:15Z,3,Brian Reavis,90559155
6712995,37067,2010-12-20T06:40:48Z,1,barte,90560359
38764277,2323512,2016-04-21T18:07:16Z,6,Brian Reavis,90562407
38764277,2323512,2016-04-21T18:07:16Z,6,Brian Reavis,90572018
49325342,1330847,2017-06-07T06:48:03Z,2,TheDutchMan13,90645420
49325342,1330847,2017-06-07T06:48:04Z,3,TheDutchMan13,90645944
18442984,1779875,2013-10-19T23:16:31Z,2,jeremiak,90645949
19120232,1494110,2013-11-26T02:04:38Z,2,KristenK,90647844
6717776,383461,2010-12-20T17:22:04Z,1,phoenix23,90647845
49736484,5659851,2017-06-22T06:19:52Z,3,marthaleena,90647846
6717776,383461,2010-12-20T17:22:05Z,1,phoenix23,90647847
49736484,5659851,2017-06-22T06:19:53Z,2,marthaleena,90647848
49325342,1330847,2017-06-07T06:48:04Z,3,TheDutchMan13,90660061
6717776,383461,2010-12-20T18:15:11Z,2,phoenix23,90660062
6717776,383461,2010-12-20T18:21:08Z,1,phoenix23,90662678
49325342,1330847,2017-06-07T06:48:04Z,3,TheDutchMan13,90663625
49736484,5659851,2017-06-22T06:19:53Z,3,marthaleena,90664694
49325342,1330847,2017-06-07T06:48:05Z,2,TheDutchMan13,90664696
49736484,5659851,2017-06-22T06:19:53Z,2,marthaleena,90664698
51432521,52797,2017-08-25T12:05:11Z,5,hofoen,90664701
49736082,5659851,2017-06-22T06:00:31Z,3,marthaleena,90664702
49325342,1330847,2017-06-07T06:48:05Z,3,TheDutchMan13,90664704
49325342,1330847,2017-06-07T06:48:06Z,2,TheDutchMan13,90669216
49325342,1330847,2017-06-07T06:48:06Z,8,TheDutchMan13,90669217
49325342,1330847,2017-06-07T06:48:06Z,6,TheDutchMan13,90669218
6825107,383461,2011-01-01T06:06:23Z,2,phoenix23,90670491
6718723,383461,2010-12-20T18:59:26Z,1,phoenix23,90670497
55327679,7453130,2018-01-10T16:53:27Z,2,Eric Borsky,90671574
29022920,37067,2015-02-22T15:15:41Z,2,barte,90671575
38810591,5359,2016-04-23T10:52:30Z,2,user_5359,90671576
38810591,5359,2016-04-23T10:52:29Z,2,user_5359,90671577
38810591,5359,2016-04-23T10:52:29Z,2,user_5359,90671578
55327875,7453130,2018-01-10T16:59:29Z,2,Eric Borsky,90671579
6718723,383461,2010-12-20T19:04:20Z,1,phoenix23,90671580
6718723,383461,2010-12-20T19:04:20Z,1,phoenix23,90671581
55327654,7453130,2018-01-10T16:52:40Z,2,Eric Borsky,90671582
16161158,181135,2013-05-17T02:25:53Z,2,Manu1400,90671583
55144182,3526347,2018-01-04T00:52:34Z,6,SikeMo,90673889
49325342,1330847,2017-06-07T06:48:07Z,3,TheDutchMan13,90674304
49325342,1330847,2017-06-07T06:48:07Z,5,TheDutchMan13,90674306
6718982,383461,2010-12-20T19:22:01Z,1,phoenix23,90674310
6718982,383461,2010-12-20T19:22:01Z,1,phoenix23,90674311
49325342,1330847,2017-06-07T06:48:07Z,2,TheDutchMan13,90675556
49325342,1330847,2017-06-07T06:48:07Z,2,TheDutchMan13,90675557
6718982,383461,2010-12-20T19:31:51Z,1,phoenix23,90675559
49325342,1330847,2017-06-07T06:48:08Z,2,TheDutchMan13,90675560
49325342,1330847,2017-06-07T06:48:08Z,2,TheDutchMan13,90675561
49325342,1330847,2017-06-07T06:48:08Z,2,TheDutchMan13,90678307
50395391,4994101,2017-07-19T05:48:09Z,5,ashleyannmathew,90678310
49325342,1330847,2017-06-07T06:48:08Z,5,TheDutchMan13,90680921
6719572,383461,2010-12-20T20:19:10Z,1,phoenix23,90684181
6719572,383461,2010-12-20T20:19:11Z,1,phoenix23,90684183
6719572,383461,2010-12-20T20:19:11Z,1,phoenix23,90684188
6719572,383461,2010-12-20T20:19:11Z,1,phoenix23,90684189
6719572,383461,2010-12-20T20:19:11Z,1,phoenix23,90684190
6722026,383461,2010-12-21T02:51:54Z,2,phoenix23,90684606
49325342,1330847,2017-06-07T06:48:09Z,2,TheDutchMan13,90755337
49736082,5659851,2017-06-22T06:00:31Z,2,marthaleena,90755338
18472241,1376118,2013-10-21T16:45:20Z,3,ChrisZontine,90755339
6721950,383461,2010-12-21T02:06:34Z,1,phoenix23,90755511
7152309,24452,2011-02-01T08:04:29Z,2,Speight,90755512
31802485,28775,2015-06-08T00:36:49Z,2,StellanL,90755513
6721950,383461,2010-12-21T02:06:34Z,1,phoenix23,90755514
49325342,1330847,2017-06-07T06:48:09Z,3,TheDutchMan13,90755515
49736082,5659851,2017-06-22T06:00:31Z,4,marthaleena,90755517
49325342,1330847,2017-06-07T06:48:09Z,4,TheDutchMan13,90755591
21498944,213831,2014-04-04T16:41:06Z,2,Josef73,90755592
6721950,383461,2010-12-21T02:11:44Z,1,phoenix23,90755782
49325342,1330847,2017-06-07T06:48:09Z,2,TheDutchMan13,90756158
49325342,1330847,2017-06-07T06:48:10Z,3,TheDutchMan13,90756161
49743284,5677293,2017-06-22T10:48:07Z,8,bhavana naga,90756165
49325342,1330847,2017-06-07T06:48:10Z,2,TheDutchMan13,90757070
49325342,1330847,2017-06-07T06:48:10Z,2,TheDutchMan13,90757071
49719165,5677293,2017-06-21T12:20:34Z,4,bhavana naga,90757072
49325342,1330847,2017-06-07T06:48:11Z,3,TheDutchMan13,90757073
49325342,1330847,2017-06-07T06:48:11Z,3,TheDutchMan13,90757074
50932984,14293,2017-08-08T04:43:00Z,5,KindredCoda,90757075
49325342,1330847,2017-06-07T06:48:11Z,2,TheDutchMan13,90757076
49763004,5677293,2017-06-23T07:08:40Z,3,bhavana naga,90757077
6722026,383461,2010-12-21T02:40:57Z,1,phoenix23,90757078
49325342,1330847,2017-06-07T06:48:11Z,2,TheDutchMan13,90757080
49763004,5677293,2017-06-23T07:08:40Z,2,bhavana naga,90757081
50932984,14293,2017-08-08T04:43:00Z,6,KindredCoda,90757083
49325342,1330847,2017-06-07T06:48:12Z,2,TheDutchMan13,90757220
6722026,383461,2010-12-21T02:51:50Z,1,phoenix23,90757221
6722026,383461,2010-12-21T02:51:50Z,1,phoenix23,90757222
49325342,1330847,2017-06-07T06:48:12Z,2,TheDutchMan13,90757223
49325342,1330847,2017-06-07T06:48:12Z,2,TheDutchMan13,90757224
49325342,1330847,2017-06-07T06:48:12Z,3,TheDutchMan13,90757225
6722026,383461,2010-12-21T02:51:51Z,1,phoenix23,90757226
49325342,1330847,2017-06-07T06:48:12Z,3,TheDutchMan13,90757227
49325342,1330847,2017-06-07T06:48:12Z,3,TheDutchMan13,90757229
49767328,4647004,2017-06-23T10:29:59Z,3,Bhojaraj,90757231
6722026,383461,2010-12-21T02:55:10Z,1,phoenix23,90757232
49325342,1330847,2017-06-07T06:48:13Z,3,TheDutchMan13,90757325
27300581,371121,2014-12-06T22:06:34Z,2,AndrewSnow,90757391
49325342,1330847,2017-06-07T06:48:13Z,2,TheDutchMan13,90757392
49325342,1330847,2017-06-07T06:48:13Z,2,TheDutchMan13,90757394
6722026,383461,2010-12-21T03:09:27Z,1,phoenix23,90757440
18422811,1376118,2013-10-18T16:55:33Z,3,ChrisZontine,90757441
49767328,4647004,2017-06-23T10:30:00Z,4,Bhojaraj,90757442
6722026,383461,2010-12-21T03:11:46Z,1,phoenix23,90757463
49325342,1330847,2017-06-07T06:48:14Z,3,TheDutchMan13,90757464
6722026,383461,2010-12-21T03:17:22Z,1,phoenix23,90757509
17679972,1376118,2013-09-04T23:33:57Z,3,ChrisZontine,90757510
49325342,1330847,2017-06-07T06:48:14Z,2,TheDutchMan13,90757511
49325342,1330847,2017-06-07T06:48:14Z,4,TheDutchMan13,90757534
49576683,37392,2017-06-15T22:43:39Z,4,25or6to4,90758874
49325342,1330847,2017-06-07T06:48:15Z,3,TheDutchMan13,90854833
49325342,1330847,2017-06-07T06:48:15Z,2,TheDutchMan13,90854838
17367997,1696699,2013-08-16T06:51:30Z,3,kn2m,90854841
49325342,1330847,2017-06-07T06:48:15Z,5,TheDutchMan13,90854843
49325342,1330847,2017-06-07T06:48:15Z,2,TheDutchMan13,90854848
50342174,5677293,2017-07-17T07:17:28Z,2,bhavana naga,90854852
17679972,1376118,2013-09-04T23:33:58Z,3,ChrisZontine,90854857
17679972,1376118,2013-09-04T23:33:58Z,2,ChrisZontine,90854859
49325342,1330847,2017-06-07T06:48:15Z,3,TheDutchMan13,90854862
49325342,1330847,2017-06-07T06:48:16Z,4,TheDutchMan13,90855762
6727425,383461,2010-12-21T17:46:42Z,1,phoenix23,90856027
18422811,1376118,2013-10-18T16:55:34Z,3,ChrisZontine,90856104
6727425,383461,2010-12-21T17:49:16Z,1,phoenix23,90856136
49325342,1330847,2017-06-07T06:48:16Z,3,TheDutchMan13,90856416
49325342,1330847,2017-06-07T06:48:16Z,3,TheDutchMan13,90856563
12190538,37067,2012-07-11T21:20:16Z,2,barte,90857952
49325342,1330847,2017-06-07T06:48:16Z,2,TheDutchMan13,90858042
6727425,383461,2010-12-21T18:01:01Z,1,phoenix23,90858137
49325342,1330847,2017-06-07T06:48:17Z,2,TheDutchMan13,90858138
49325342,1330847,2017-06-07T06:48:17Z,2,TheDutchMan13,90858499
49325342,1330847,2017-06-07T06:48:17Z,4,TheDutchMan13,90858500
49325342,1330847,2017-06-07T06:48:17Z,2,TheDutchMan13,90858575
6727425,383461,2010-12-21T18:08:06Z,1,phoenix23,90858718
49325342,1330847,2017-06-07T06:48:17Z,2,TheDutchMan13,90858982
49325342,1330847,2017-06-07T06:48:18Z,2,TheDutchMan13,90859088
49325342,1330847,2017-06-07T06:48:18Z,3,TheDutchMan13,90859334
6727425,383461,2010-12-21T18:16:22Z,1,phoenix23,90859340
49325342,1330847,2017-06-07T06:48:18Z,2,TheDutchMan13,90859344
49325342,1330847,2017-06-07T06:48:18Z,2,TheDutchMan13,90859346
52647514,5680733,2017-10-05T08:41:09Z,4,venkanna37,90859796
48408603,5783566,2017-05-04T22:53:48Z,2,mlieatadsk,90860132
49325342,1330847,2017-06-07T06:48:19Z,2,TheDutchMan13,90860325
49325342,1330847,2017-06-07T06:48:19Z,4,TheDutchMan13,90860448
49325342,1330847,2017-06-07T06:48:19Z,3,TheDutchMan13,90860556
49325342,1330847,2017-06-07T06:48:19Z,3,TheDutchMan13,90860647
15867589,181135,2013-04-26T03:18:34Z,3,Manu1400,90861487
49325342,1330847,2017-06-07T06:48:20Z,2,TheDutchMan13,90861492
6727425,383461,2010-12-21T18:38:15Z,1,phoenix23,90861497
49325342,1330847,2017-06-07T06:48:20Z,2,TheDutchMan13,90862067
49325342,1330847,2017-06-07T06:48:20Z,9,TheDutchMan13,90862068
49325342,1330847,2017-06-07T06:48:20Z,2,TheDutchMan13,90862069
49325342,1330847,2017-06-07T06:48:21Z,4,TheDutchMan13,90862365
50375035,5659851,2017-07-18T10:15:51Z,10,marthaleena,90865672
49325342,1330847,2017-06-07T06:48:21Z,2,TheDutchMan13,90865677
12125927,37067,2012-07-06T01:34:47Z,4,barte,90865679
6727425,383461,2010-12-21T19:06:28Z,1,phoenix23,90865680
6727425,383461,2010-12-21T19:08:33Z,1,phoenix23,90865786
45177280,4337895,2017-01-14T23:46:39Z,5,granpueblo,90865787
49325342,1330847,2017-06-07T06:48:22Z,2,TheDutchMan13,90865951
49325342,1330847,2017-06-07T06:48:22Z,4,TheDutchMan13,90867245
49325342,1330847,2017-06-07T06:48:22Z,11,TheDutchMan13,90867256
18411790,1376118,2013-10-17T22:55:54Z,5,ChrisZontine,90868208
49325342,1330847,2017-06-07T06:48:22Z,3,TheDutchMan13,90869783
49325342,1330847,2017-06-07T06:48:23Z,5,TheDutchMan13,90869785
6727425,383461,2010-12-21T19:42:56Z,1,phoenix23,90869800
6727425,383461,2010-12-21T19:42:56Z,1,phoenix23,90869802
6727425,383461,2010-12-21T19:46:03Z,1,phoenix23,90870806
51732331,3526564,2017-09-04T21:44:45Z,17,yurasi,90870808
49325342,1330847,2017-06-07T06:48:23Z,3,TheDutchMan13,90873461
49325342,1330847,2017-06-07T06:48:23Z,2,TheDutchMan13,90885675
49325342,1330847,2017-06-07T06:48:23Z,2,TheDutchMan13,90885679
17510607,322034,2013-08-26T06:30:21Z,3,jknewl,90885680
49325342,1330847,2017-06-07T06:48:24Z,2,TheDutchMan13,90888192
49325342,1330847,2017-06-07T06:48:24Z,6,TheDutchMan13,90888195
49325342,1330847,2017-06-07T06:48:24Z,2,TheDutchMan13,90926499
6731363,383461,2010-12-21T23:48:13Z,2,phoenix23,90926500
49325342,1330847,2017-06-07T06:48:24Z,2,TheDutchMan13,90926502
49719718,5677293,2017-06-21T12:43:01Z,5,bhavana naga,90926505
6731363,383461,2010-12-21T23:53:32Z,2,phoenix23,90926507
49325342,1330847,2017-06-07T06:48:24Z,3,TheDutchMan13,90940393
49325342,1330847,2017-06-07T06:48:25Z,5,TheDutchMan13,90940394
6731363,383461,2010-12-21T23:49:30Z,1,phoenix23,90940395
23309381,371121,2014-06-30T02:49:01Z,3,AndrewSnow,90940561
49325342,1330847,2017-06-07T06:48:25Z,4,TheDutchMan13,90940821
6731363,383461,2010-12-21T23:57:35Z,1,phoenix23,90940846
26553501,322034,2014-11-04T17:45:44Z,2,jknewl,90940997
49325342,1330847,2017-06-07T06:48:25Z,6,TheDutchMan13,90941010
49325342,1330847,2017-06-07T06:48:25Z,3,TheDutchMan13,90941078
49762704,5677293,2017-06-23T06:51:29Z,4,bhavana naga,90942400
49325342,1330847,2017-06-07T06:48:26Z,3,TheDutchMan13,90942407
6731506,383461,2010-12-22T00:30:06Z,1,phoenix23,90942408
18408464,1376118,2013-10-17T18:54:28Z,5,ChrisZontine,90942412
6731506,383461,2010-12-22T00:30:07Z,1,phoenix23,90942421
51725988,2508151,2017-09-04T17:06:19Z,6,ridixcr,90942424
49325342,1330847,2017-06-07T06:48:26Z,3,TheDutchMan13,90942429
49325342,1330847,2017-06-07T06:48:27Z,3,TheDutchMan13,90942435
6731506,383461,2010-12-22T00:30:09Z,1,phoenix23,90942439
49325342,1330847,2017-06-07T06:48:27Z,4,TheDutchMan13,90942440
49325342,1330847,2017-06-07T06:48:27Z,3,TheDutchMan13,90942442
49325342,1330847,2017-06-07T06:48:27Z,3,TheDutchMan13,90942445
6731506,383461,2010-12-22T00:30:11Z,1,phoenix23,90942447
49325342,1330847,2017-06-07T06:48:27Z,3,TheDutchMan13,90942450
49325342,1330847,2017-06-07T06:48:27Z,4,TheDutchMan13,90942627
49325342,1330847,2017-06-07T06:48:28Z,3,TheDutchMan13,90942632
49325342,1330847,2017-06-07T06:48:28Z,2,TheDutchMan13,90942636
54285118,7131747,2017-12-02T23:39:18Z,5,liste,90942677
49325342,1330847,2017-06-07T06:48:28Z,2,TheDutchMan13,90942688
49325342,1330847,2017-06-07T06:48:29Z,3,TheDutchMan13,90942689
49325342,1330847,2017-06-07T06:48:29Z,3,TheDutchMan13,90942823
49325342,1330847,2017-06-07T06:48:29Z,3,TheDutchMan13,90942824
54290946,7131747,2017-12-03T08:08:56Z,4,liste,90950412
49325342,1330847,2017-06-07T06:48:29Z,2,TheDutchMan13,90950414
49325342,1330847,2017-06-07T06:48:30Z,2,TheDutchMan13,90950417
49325342,1330847,2017-06-07T06:48:30Z,3,TheDutchMan13,90950419
52726833,2268702,2017-10-08T10:13:22Z,3,Imp_GL,90950767
6731696,239998,2010-12-22T01:17:32Z,1,Sundance,90950771
6731744,239998,2010-12-22T01:30:34Z,2,Sundance,90950773
6731696,239998,2010-12-22T01:17:33Z,1,Sundance,90950775
49553983,14293,2017-06-15T09:33:47Z,2,KindredCoda,90950776
6731696,239998,2010-12-22T01:17:33Z,1,Sundance,90950778
6731696,239998,2010-12-22T01:17:34Z,1,Sundance,90950780
19457053,28775,2013-12-14T23:31:19Z,2,StellanL,90950857
49325342,1330847,2017-06-07T06:48:30Z,2,TheDutchMan13,90950859
49325342,1330847,2017-06-07T06:48:30Z,2,TheDutchMan13,90950861
49325342,1330847,2017-06-07T06:48:31Z,3,TheDutchMan13,90950863
20728594,383461,2014-02-23T09:46:25Z,4,phoenix23,90951341
49325342,1330847,2017-06-07T06:48:31Z,3,TheDutchMan13,90951343
49325342,1330847,2017-06-07T06:48:31Z,4,TheDutchMan13,90951345
49325342,1330847,2017-06-07T06:48:31Z,2,TheDutchMan13,90952363
49325342,1330847,2017-06-07T06:48:31Z,3,TheDutchMan13,90952364
49325342,1330847,2017-06-07T06:48:32Z,2,TheDutchMan13,90952365
49325342,1330847,2017-06-07T06:48:32Z,3,TheDutchMan13,90952366
50932370,14293,2017-08-08T03:36:48Z,3,KindredCoda,90952367
49325342,1330847,2017-06-07T06:48:32Z,4,TheDutchMan13,90952368
49325342,1330847,2017-06-07T06:48:33Z,3,TheDutchMan13,90952370
49325342,1330847,2017-06-07T06:48:33Z,3,TheDutchMan13,90952428
49325342,1330847,2017-06-07T06:48:33Z,2,TheDutchMan13,90952429
6731744,239998,2010-12-22T01:30:24Z,1,Sundance,90952583
6731744,239998,2010-12-22T01:30:24Z,1,Sundance,90952584
49553983,14293,2017-06-15T09:33:46Z,2,KindredCoda,90952585
6731744,239998,2010-12-22T01:30:25Z,1,Sundance,90952586
6731744,239998,2010-12-22T01:30:25Z,1,Sundance,90952587
6731744,239998,2010-12-22T01:30:25Z,1,Sundance,90952588
6731744,239998,2010-12-22T01:30:25Z,1,Sundance,90952589
6731744,239998,2010-12-22T01:30:26Z,1,Sundance,90952590
6731744,239998,2010-12-22T01:30:26Z,1,Sundance,90952591
6731744,239998,2010-12-22T01:30:26Z,1,Sundance,90952592
6731744,239998,2010-12-22T01:30:26Z,1,Sundance,90952593
6731744,239998,2010-12-22T01:30:26Z,1,Sundance,90952594
6731744,239998,2010-12-22T01:30:27Z,1,Sundance,90952595
6731744,239998,2010-12-22T01:30:27Z,1,Sundance,90952596
6731744,239998,2010-12-22T01:30:27Z,1,Sundance,90952597
49325342,1330847,2017-06-07T06:48:33Z,2,TheDutchMan13,90952602
49325342,1330847,2017-06-07T06:48:33Z,2,TheDutchMan13,90952614
34020049,165,2015-09-14T12:49:20Z,3,Richard,90955053
34020049,165,2015-09-14T12:49:19Z,3,Richard,90955056
38764277,2323512,2016-04-21T18:07:17Z,4,Brian Reavis,90955445
54287472,7131747,2017-12-03T03:01:33Z,9,liste,90958031
54284929,7131747,2017-12-02T23:25:11Z,4,liste,90958032
51432521,52797,2017-08-25T12:05:12Z,4,hofoen,90958033
6732070,383461,2010-12-22T03:46:21Z,2,phoenix23,90958135
49767328,4647004,2017-06-23T10:30:00Z,4,Bhojaraj,90958136
49762704,5677293,2017-06-23T06:51:30Z,4,bhavana naga,90958868
49325342,1330847,2017-06-07T06:48:33Z,2,TheDutchMan13,90958869
54285118,7131747,2017-12-02T23:39:18Z,8,liste,90958870
18011272,1616228,2013-09-24T15:36:04Z,2,flockfinder,90958871
49762704,5677293,2017-06-23T06:51:30Z,3,bhavana naga,90958873
6732120,383461,2010-12-22T03:59:01Z,1,phoenix23,90958874
49325342,1330847,2017-06-07T06:48:34Z,2,TheDutchMan13,90958909
49325342,1330847,2017-06-07T06:48:34Z,2,TheDutchMan13,90958927
49325342,1330847,2017-06-07T06:48:34Z,3,TheDutchMan13,90958928
49325342,1330847,2017-06-07T06:48:35Z,2,TheDutchMan13,90959004
49325342,1330847,2017-06-07T06:48:35Z,2,TheDutchMan13,90959006
49325342,1330847,2017-06-07T06:48:35Z,3,TheDutchMan13,90959007
49762704,5677293,2017-06-23T06:51:30Z,2,bhavana naga,90959284
49762704,5677293,2017-06-23T06:51:30Z,4,bhavana naga,90959288
49325342,1330847,2017-06-07T06:48:35Z,2,TheDutchMan13,90959292
49325342,1330847,2017-06-07T06:48:36Z,2,TheDutchMan13,90959298
49325342,1330847,2017-06-07T06:48:36Z,2,TheDutchMan13,90959302
